loss,penalty,alpha,l1_ratio,learning_rate,eta0,power_t,max_iter,epsilon,average,train_R2,test_R2,test_RMSE,test_MAE
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,4000,0.01,True,-1.11961223876607,-1.8460180568806317,0.27489779770114947,0.15818206220820172
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,8000,0.01,True,-1.11961223876607,-1.8460180568806317,0.27489779770114947,0.15818206220820172
huber,l2,1e-05,0.2,optimal,0.001,0.25,4000,0.05,True,-0.6088705343745622,-2.0833862515096695,0.2861319804261695,0.13138986765318755
huber,l2,1e-05,0.2,optimal,0.001,0.25,8000,0.05,True,-0.6088705343745622,-2.0833862515096695,0.2861319804261695,0.13138986765318755
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,4000,0.01,True,-1.3006697686685178,-2.1185047728569675,0.2877568306487876,0.2141101638322709
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,8000,0.01,True,-1.3006697686685178,-2.1185047728569675,0.2877568306487876,0.2141101638322709
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,4000,0.05,True,-4.6313225025674205,-2.288383303966733,0.29549058799800865,0.21323144706641903
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,8000,0.05,True,-4.6313225025674205,-2.288383303966733,0.29549058799800865,0.21323144706641903
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,4000,0.03,True,-1.4639789285203482,-2.432800296427614,0.30190944826747035,0.21983728326847152
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,8000,0.03,True,-1.4639789285203482,-2.432800296427614,0.30190944826747035,0.21983728326847152
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,4000,0.01,True,-1.5280796082791657,-2.525389719938298,0.30595390587697535,0.21830037266031949
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,8000,0.01,True,-1.5280796082791657,-2.525389719938298,0.30595390587697535,0.21830037266031949
huber,elasticnet,0.0001,0.2,optimal,0.001,0.25,4000,0.01,True,-2.014308823706027,-2.773084930768372,0.31651968550945414,0.2395390757736798
huber,elasticnet,0.0001,0.2,optimal,0.001,0.25,8000,0.01,True,-2.014308823706027,-2.773084930768372,0.31651968550945414,0.2395390757736798
huber,l2,3e-06,0.2,optimal,0.001,0.25,4000,0.01,True,-0.3486515631767606,-2.932592922316042,0.3231409010336252,0.12794249897464455
huber,l2,3e-06,0.2,optimal,0.001,0.25,8000,0.01,True,-0.3486515631767606,-2.932592922316042,0.3231409010336252,0.12794249897464455
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,4000,0.01,True,-3.9654930864742663,-3.067815928610072,0.32864957974820036,0.2701100189989569
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,8000,0.01,True,-3.9654930864742663,-3.067815928610072,0.32864957974820036,0.2701100189989569
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,4000,0.01,True,-3.6995434814500667,-3.41668142823754,0.3424526036822806,0.2748528861591062
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,8000,0.01,True,-3.6995434814500667,-3.41668142823754,0.3424526036822806,0.2748528861591062
huber,elasticnet,0.0001,0.2,optimal,0.001,0.25,4000,0.03,True,-3.3474833657217635,-3.5737953582337685,0.3484903845666225,0.2848976218340429
huber,elasticnet,0.0001,0.2,optimal,0.001,0.25,8000,0.03,True,-3.3474833657217635,-3.5737953582337685,0.3484903845666225,0.2848976218340429
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,4000,0.03,True,-4.588470254056281,-3.8656485642666345,0.3594370189871814,0.25563392527816
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,8000,0.03,True,-4.588470254056281,-3.8656485642666345,0.3594370189871814,0.25563392527816
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,4000,0.03,True,-0.6401422959725871,-3.9804140464901474,0.3636513127203013,0.1578287412789165
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,8000,0.03,True,-0.6401422959725871,-3.9804140464901474,0.3636513127203013,0.1578287412789165
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,4000,0.03,True,-1.2098983810485535,-4.288385291339238,0.37472613121090387,0.20621496003847925
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,8000,0.03,True,-1.2098983810485535,-4.288385291339238,0.37472613121090387,0.20621496003847925
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,4000,0.03,True,-2.637576959447159,-4.453453817721762,0.38052943372775627,0.26895767547491434
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,8000,0.03,True,-2.637576959447159,-4.453453817721762,0.38052943372775627,0.26895767547491434
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,4000,0.05,True,-1.5005362070853794,-4.497509295400602,0.3820633867951971,0.22424654155989537
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,8000,0.05,True,-1.5005362070853794,-4.497509295400602,0.3820633867951971,0.22424654155989537
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,4000,0.03,False,-8.208755140306343,-4.979271242492025,0.3984525059551208,0.270091432573475
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,8000,0.03,False,-8.208755140306343,-4.979271242492025,0.3984525059551208,0.270091432573475
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,4000,0.01,True,-1.970537959710211,-4.997648301877499,0.3990643503948341,0.2506366261443994
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,8000,0.01,True,-1.970537959710211,-4.997648301877499,0.3990643503948341,0.2506366261443994
huber,elasticnet,0.0001,0.2,optimal,0.001,0.25,4000,0.05,True,-4.749874154225105,-5.134006071905977,0.403575260490491,0.31764642316844915
huber,elasticnet,0.0001,0.2,optimal,0.001,0.25,8000,0.05,True,-4.749874154225105,-5.134006071905977,0.403575260490491,0.31764642316844915
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,4000,0.01,True,-4.60803493694255,-5.217414058300765,0.4063098308514302,0.3135695993523504
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,8000,0.01,True,-4.60803493694255,-5.217414058300765,0.4063098308514302,0.3135695993523504
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,4000,0.05,False,-2.5820655094223546,-5.345284062602038,0.4104667375745598,0.19864238180439303
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,8000,0.05,False,-2.5820655094223546,-5.345284062602038,0.4104667375745598,0.19864238180439303
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,4000,0.03,True,-0.6996336296499488,-5.877326198468133,0.4273288823106186,0.18493113438996997
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,8000,0.03,True,-0.6996336296499488,-5.877326198468133,0.4273288823106186,0.18493113438996997
huber,elasticnet,0.0001,0.5,optimal,0.001,0.25,4000,0.05,True,-7.481069884521389,-6.668289768211732,0.4512338721371244,0.3583573125261031
huber,elasticnet,0.0001,0.5,optimal,0.001,0.25,8000,0.05,True,-7.481069884521389,-6.668289768211732,0.4512338721371244,0.3583573125261031
huber,elasticnet,0.0001,0.5,optimal,0.001,0.25,4000,0.03,True,-6.587503955537269,-6.755517163016625,0.4537930253368404,0.3527959128934601
huber,elasticnet,0.0001,0.5,optimal,0.001,0.25,8000,0.03,True,-6.587503955537269,-6.755517163016625,0.4537930253368404,0.3527959128934601
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,4000,0.05,False,-4.337236476956072,-6.972205685003037,0.46008882247937655,0.22858011327097458
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,8000,0.05,False,-4.337236476956072,-6.972205685003037,0.46008882247937655,0.22858011327097458
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,4000,0.03,True,-4.267631156720138,-7.077458673255441,0.46311602327877,0.3629956995395717
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,8000,0.03,True,-4.267631156720138,-7.077458673255441,0.46311602327877,0.3629956995395717
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,4000,0.05,False,-0.8431390114310084,-7.658277465073729,0.47947744737744125,0.18204058552111108
huber,elasticnet,3e-05,0.2,optimal,0.001,0.25,8000,0.05,False,-0.8431390114310084,-7.658277465073729,0.47947744737744125,0.18204058552111108
huber,l2,1e-06,0.2,optimal,0.001,0.25,4000,0.05,True,-12.23072140584673,-7.752617273559773,0.4820825418434663,0.2153988199490934
huber,l2,1e-06,0.2,optimal,0.001,0.25,8000,0.05,True,-12.23072140584673,-7.752617273559773,0.4820825418434663,0.2153988199490934
huber,l2,3e-05,0.2,optimal,0.001,0.25,4000,0.05,False,-2.3099732418981778,-7.819736587499801,0.48392743307931857,0.20187554805423286
huber,l2,3e-05,0.2,optimal,0.001,0.25,8000,0.05,False,-2.3099732418981778,-7.819736587499801,0.48392743307931857,0.20187554805423286
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,4000,0.03,True,-6.022061925181702,-8.475340315817116,0.5015911248573329,0.3486499188737728
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,8000,0.03,True,-6.022061925181702,-8.475340315817116,0.5015911248573329,0.3486499188737728
huber,elasticnet,0.0001,0.5,optimal,0.001,0.25,4000,0.01,True,-7.645600891534784,-8.549931876265964,0.5035615617254827,0.3836878780678414
huber,elasticnet,0.0001,0.5,optimal,0.001,0.25,8000,0.01,True,-7.645600891534784,-8.549931876265964,0.5035615617254827,0.3836878780678414
huber,l2,1e-06,0.2,optimal,0.001,0.25,4000,0.01,False,-8.404848716063066,-8.59495459670292,0.5047471750536221,0.30696962583339593
huber,l2,1e-06,0.2,optimal,0.001,0.25,8000,0.01,False,-8.404848716063066,-8.59495459670292,0.5047471750536221,0.30696962583339593
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,4000,0.01,True,-0.7211216579342985,-8.796889494217577,0.5100309601689101,0.19204191719094746
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,8000,0.01,True,-0.7211216579342985,-8.796889494217577,0.5100309601689101,0.19204191719094746
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,4000,0.01,False,-1.8587232934156073,-8.882769786759528,0.5122615678767823,0.20303843101172353
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,8000,0.01,False,-1.8587232934156073,-8.882769786759528,0.5122615678767823,0.20303843101172353
huber,elasticnet,0.0001,0.8,optimal,0.001,0.25,4000,0.01,True,-9.272107934832734,-9.589616075771941,0.5302644871664769,0.3965450302553675
huber,elasticnet,0.0001,0.8,optimal,0.001,0.25,8000,0.01,True,-9.272107934832734,-9.589616075771941,0.5302644871664769,0.3965450302553675
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,4000,0.01,True,-8.033077989479159,-10.291099048663272,0.5475459154303989,0.3912747486669919
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,8000,0.01,True,-8.033077989479159,-10.291099048663272,0.5475459154303989,0.3912747486669919
huber,elasticnet,0.0001,0.8,optimal,0.001,0.25,4000,0.03,True,-10.938173792616222,-10.769562293621142,0.5590267514162808,0.434110588489047
huber,elasticnet,0.0001,0.8,optimal,0.001,0.25,8000,0.03,True,-10.938173792616222,-10.769562293621142,0.5590267514162808,0.434110588489047
huber,l2,1e-05,0.2,optimal,0.001,0.25,4000,0.05,False,-14.81527762127744,-11.963822486115602,0.5867038968515053,0.36710913468446005
huber,l2,1e-05,0.2,optimal,0.001,0.25,8000,0.05,False,-14.81527762127744,-11.963822486115602,0.5867038968515053,0.36710913468446005
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,4000,0.01,False,-9.555748098722912,-12.6361857124663,0.6017261541931944,0.3977273173898746
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,8000,0.01,False,-9.555748098722912,-12.6361857124663,0.6017261541931944,0.3977273173898746
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,4000,0.03,True,-9.996848289071485,-12.724124003950148,0.6036632696966922,0.40726750213461593
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,8000,0.03,True,-9.996848289071485,-12.724124003950148,0.6036632696966922,0.40726750213461593
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,4000,0.05,False,-17.991891789298066,-12.764714795898838,0.6045553149425502,0.3543920297119711
huber,elasticnet,1e-05,0.2,optimal,0.001,0.25,8000,0.05,False,-17.991891789298066,-12.764714795898838,0.6045553149425502,0.3543920297119711
huber,elasticnet,0.0001,0.8,optimal,0.001,0.25,4000,0.05,True,-12.838468001601044,-13.389103649987556,0.6181150321511348,0.47644961676826464
huber,elasticnet,0.0001,0.8,optimal,0.001,0.25,8000,0.05,True,-12.838468001601044,-13.389103649987556,0.6181150321511348,0.47644961676826464
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,4000,0.05,True,-12.631875497787721,-13.591589537539853,0.6224489478840304,0.4707753590112908
huber,elasticnet,3e-05,0.8,optimal,0.001,0.25,8000,0.05,True,-12.631875497787721,-13.591589537539853,0.6224489478840304,0.4707753590112908
huber,l2,3e-06,0.2,optimal,0.001,0.25,4000,0.01,False,-3.691698172956057,-16.514317529181874,0.6819445211141881,0.2506062658620121
huber,l2,3e-06,0.2,optimal,0.001,0.25,8000,0.01,False,-3.691698172956057,-16.514317529181874,0.6819445211141881,0.2506062658620121
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,4000,0.05,True,-1.9331572063694789,-17.998329607733208,0.7102482037386945,0.21518268520671663
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,8000,0.05,True,-1.9331572063694789,-17.998329607733208,0.7102482037386945,0.21518268520671663
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,4000,0.05,True,-4.344589611142449,-18.331581074012153,0.7164503885939075,0.3391579986261429
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,8000,0.05,True,-4.344589611142449,-18.331581074012153,0.7164503885939075,0.3391579986261429
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,4000,0.03,False,-24.93688489628744,-18.675623327993,0.722797571763975,0.45887453207579953
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,8000,0.03,False,-24.93688489628744,-18.675623327993,0.722797571763975,0.45887453207579953
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,4000,0.03,False,-1.6093409599522848,-19.185889766046643,0.7321100752362618,0.19403574317160005
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,8000,0.03,False,-1.6093409599522848,-19.185889766046643,0.7321100752362618,0.19403574317160005
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,4000,0.05,True,-8.349358917990815,-22.110972160656832,0.7833602712827369,0.3958419824770531
huber,elasticnet,1e-05,0.5,optimal,0.001,0.25,8000,0.05,True,-8.349358917990815,-22.110972160656832,0.7833602712827369,0.3958419824770531
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,4000,0.05,True,-15.368904096277586,-22.184049006189507,0.78459778556839,0.5269554601593589
huber,elasticnet,3e-05,0.5,optimal,0.001,0.25,8000,0.05,True,-15.368904096277586,-22.184049006189507,0.78459778556839,0.5269554601593589
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,4000,0.03,True,-2.420299879660324,-24.386437419411244,0.8210192018052325,0.23189741218108448
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,8000,0.03,True,-2.420299879660324,-24.386437419411244,0.8210192018052325,0.23189741218108448
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,4000,0.05,True,-13.043927299386844,-26.532524037600556,0.8550183757201726,0.5491933958270704
huber,elasticnet,1e-05,0.8,optimal,0.001,0.25,8000,0.05,True,-13.043927299386844,-26.532524037600556,0.8550183757201726,0.5491933958270704
huber,l2,1e-05,0.2,optimal,0.001,0.25,4000,0.03,False,-11.16023588652886,-26.867072932030435,0.8601973733620825,0.3089210448742522
huber,l2,1e-05,0.2,optimal,0.001,0.25,8000,0.03,False,-11.16023588652886,-26.867072932030435,0.8601973733620825,0.3089210448742522
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,4000,0.03,True,-3.5036320539232673,-27.35945770024004,0.8677635341575791,0.1981252183186231
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,8000,0.03,True,-3.5036320539232673,-27.35945770024004,0.8677635341575791,0.1981252183186231
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,4000,0.01,False,-3.820957654860054,-28.958929937771252,0.8918988083051572,0.23198350264677303
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,8000,0.01,False,-3.820957654860054,-28.958929937771252,0.8918988083051572,0.23198350264677303
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,4000,0.03,False,-16.60588178138429,-33.57291647157052,0.9581211860904131,0.4653213086418733
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,8000,0.03,False,-16.60588178138429,-33.57291647157052,0.9581211860904131,0.4653213086418733
huber,l2,3e-06,0.2,optimal,0.001,0.25,4000,0.03,True,-1.4997409854897796,-42.19666643307604,1.0709706062242081,0.21104695058457368
huber,l2,3e-06,0.2,optimal,0.001,0.25,8000,0.03,True,-1.4997409854897796,-42.19666643307604,1.0709706062242081,0.21104695058457368
huber,l2,3e-06,0.2,optimal,0.001,0.25,4000,0.05,False,-75.32274872769621,-48.55181374908562,1.1470496396221344,0.5280246850779077
huber,l2,3e-06,0.2,optimal,0.001,0.25,8000,0.05,False,-75.32274872769621,-48.55181374908562,1.1470496396221344,0.5280246850779077
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,4000,0.05,True,-4.182014075394186,-54.40449016068691,1.2128997774960197,0.3103706407837838
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,8000,0.05,True,-4.182014075394186,-54.40449016068691,1.2128997774960197,0.3103706407837838
huber,l2,3e-06,0.2,optimal,0.001,0.25,4000,0.05,True,-3.259604007187571,-69.77115767630028,1.370820482425698,0.25043685275489413
huber,l2,3e-06,0.2,optimal,0.001,0.25,8000,0.05,True,-3.259604007187571,-69.77115767630028,1.370820482425698,0.25043685275489413
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,4000,0.03,True,-5.805018858667707,-70.73555331394165,1.3801289352527253,0.3127695149325433
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,8000,0.03,True,-5.805018858667707,-70.73555331394165,1.3801289352527253,0.3127695149325433
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,4000,0.05,False,-56.41337471613822,-81.62154469942625,1.481150161111736,0.6426345479008747
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,8000,0.05,False,-56.41337471613822,-81.62154469942625,1.481150161111736,0.6426345479008747
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,4000,0.05,True,-9.626868690275066,-85.42670046828766,1.5148736154977334,0.37444325650482846
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,8000,0.05,True,-9.626868690275066,-85.42670046828766,1.5148736154977334,0.37444325650482846
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,4000,0.05,True,-8.166162831046726,-85.69699507645767,1.5172406069790394,0.4467779629737405
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,8000,0.05,True,-8.166162831046726,-85.69699507645767,1.5172406069790394,0.4467779629737405
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,4000,0.05,True,-9.48919883429116,-95.85079498681647,1.6036294745587165,0.3103868124903471
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,8000,0.05,True,-9.48919883429116,-95.85079498681647,1.6036294745587165,0.3103868124903471
huber,l2,3e-06,0.2,optimal,0.001,0.25,4000,0.03,False,-37.58764680729261,-102.73018984270449,1.6596060958212941,0.6394455246613824
huber,l2,3e-06,0.2,optimal,0.001,0.25,8000,0.03,False,-37.58764680729261,-102.73018984270449,1.6596060958212941,0.6394455246613824
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,4000,0.03,False,-63.57950127745481,-113.59353597534724,1.7443454439441448,0.9506493353773358
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,8000,0.03,False,-63.57950127745481,-113.59353597534724,1.7443454439441448,0.9506493353773358
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,4000,0.03,False,-36.261967571453035,-114.93529847179663,1.7545278942149416,0.7417502733583828
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,8000,0.03,False,-36.261967571453035,-114.93529847179663,1.7545278942149416,0.7417502733583828
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,4000,0.05,False,-138.841298306531,-143.9862802375929,1.9620762860788388,1.0983997174689655
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,8000,0.05,False,-138.841298306531,-143.9862802375929,1.9620762860788388,1.0983997174689655
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,4000,0.03,False,-45.05536668009409,-146.353596110591,1.9780296832609834,0.8554005232187194
huber,elasticnet,1e-06,0.5,optimal,0.001,0.25,8000,0.03,False,-45.05536668009409,-146.353596110591,1.9780296832609834,0.8554005232187194
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,4000,0.05,False,-101.29842968540882,-248.04555848305728,2.5715314220280727,1.1438281481414088
huber,elasticnet,3e-06,0.2,optimal,0.001,0.25,8000,0.05,False,-101.29842968540882,-248.04555848305728,2.5715314220280727,1.1438281481414088
huber,l2,1e-06,0.2,optimal,0.001,0.25,4000,0.03,False,-58.892299204036185,-271.92749084402226,2.6920063268892234,0.8760217576601972
huber,l2,1e-06,0.2,optimal,0.001,0.25,8000,0.03,False,-58.892299204036185,-271.92749084402226,2.6920063268892234,0.8760217576601972
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,4000,0.05,False,-23.546436575677472,-307.95177492228777,2.864163343986712,0.5772728666253063
huber,elasticnet,3e-06,0.5,optimal,0.001,0.25,8000,0.05,False,-23.546436575677472,-307.95177492228777,2.864163343986712,0.5772728666253063
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,4000,0.03,False,-22.944369048683377,-359.30425657028434,3.0930513592406452,0.6268960794162605
huber,elasticnet,3e-06,0.8,optimal,0.001,0.25,8000,0.03,False,-22.944369048683377,-359.30425657028434,3.0930513592406452,0.6268960794162605
huber,l2,1e-06,0.2,optimal,0.001,0.25,4000,0.05,False,-212.9458343702288,-559.9222747151636,3.8592576905056983,1.9917621214073016
huber,l2,1e-06,0.2,optimal,0.001,0.25,8000,0.05,False,-212.9458343702288,-559.9222747151636,3.8592576905056983,1.9917621214073016
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,4000,0.05,False,-424.896340740803,-646.4964520864519,4.146399385996058,2.589655685782993
huber,elasticnet,1e-06,0.2,optimal,0.001,0.25,8000,0.05,False,-424.896340740803,-646.4964520864519,4.146399385996058,2.589655685782993
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,4000,0.05,False,-300.1822660992764,-1302.2152102790596,5.882480619943225,1.584389221190555
huber,elasticnet,1e-06,0.8,optimal,0.001,0.25,8000,0.05,False,-300.1822660992764,-1302.2152102790596,5.882480619943225,1.584389221190555
squared_error,l2,0.0001,0.2,optimal,0.001,0.25,4000,0.01,True,-5.339269103772542e+24,-1.298602922640449e+24,185690900775.68723,96627547532.80162
squared_error,l2,0.0001,0.2,optimal,0.001,0.25,8000,0.01,True,-5.339269103772542e+24,-1.298602922640449e+24,185690900775.68723,96627547532.80162
squared_error,elasticnet,3e-06,0.8,optimal,0.001,0.25,4000,0.01,True,-1.6675547257457403e+25,-1.3879922293269138e+25,607080037591.8163,451261248109.8798
squared_error,elasticnet,3e-06,0.8,optimal,0.001,0.25,8000,0.01,True,-1.6675547257457403e+25,-1.3879922293269138e+25,607080037591.8163,451261248109.8798
squared_error,elasticnet,0.0001,0.2,optimal,0.001,0.25,4000,0.01,False,-8.737647950113296e+25,-3.0485224672924493e+25,899698787146.4949,564256968617.3826
squared_error,elasticnet,0.0001,0.2,optimal,0.001,0.25,8000,0.01,False,-8.737647950113296e+25,-3.0485224672924493e+25,899698787146.4949,564256968617.3826
squared_error,elasticnet,1e-05,0.8,optimal,0.001,0.25,4000,0.01,True,-2.0493867334944984e+26,-4.792492718761133e+25,1128062509259.1252,604379061881.0073
squared_error,elasticnet,1e-05,0.8,optimal,0.001,0.25,8000,0.01,True,-2.0493867334944984e+26,-4.792492718761133e+25,1128062509259.1252,604379061881.0073
squared_error,elasticnet,0.0001,0.2,optimal,0.001,0.25,4000,0.01,True,-4.5794056524815206e+24,-6.99726775384811e+25,1363065360835.1301,247510347730.87268
squared_error,elasticnet,0.0001,0.2,optimal,0.001,0.25,8000,0.01,True,-4.5794056524815206e+24,-6.99726775384811e+25,1363065360835.1301,247510347730.87268
squared_error,elasticnet,3e-05,0.2,optimal,0.001,0.25,4000,0.01,True,-2.3732901177287883e+25,-1.6689651196270305e+26,2105116159930.06,378460197095.6528
squared_error,elasticnet,3e-05,0.2,optimal,0.001,0.25,8000,0.01,True,-2.3732901177287883e+25,-1.6689651196270305e+26,2105116159930.06,378460197095.6528
squared_error,l2,0.0001,0.2,optimal,0.001,0.25,4000,0.01,False,-1.5113938539997e+26,-2.4323346748623973e+26,2541347772905.6465,1089355170548.7144
squared_error,l2,0.0001,0.2,optimal,0.001,0.25,8000,0.01,False,-1.5113938539997e+26,-2.4323346748623973e+26,2541347772905.6465,1089355170548.7144
squared_error,elasticnet,0.0001,0.5,optimal,0.001,0.25,4000,0.01,False,-1.2788154557460924e+26,-3.613630904692876e+26,3097592833565.7295,826833138535.2562
squared_error,elasticnet,0.0001,0.5,optimal,0.001,0.25,8000,0.01,False,-1.2788154557460924e+26,-3.613630904692876e+26,3097592833565.7295,826833138535.2562
squared_error,l2,3e-05,0.2,optimal,0.001,0.25,4000,0.01,True,-2.8547187340913645e+25,-3.6967307908636284e+26,3133006871541.191,510494729284.11053
squared_error,l2,3e-05,0.2,optimal,0.001,0.25,8000,0.01,True,-2.8547187340913645e+25,-3.6967307908636284e+26,3133006871541.191,510494729284.11053
squared_error,elasticnet,3e-05,0.5,optimal,0.001,0.25,4000,0.01,False,-7.531452662742764e+26,-6.239747453746563e+26,4070389236687.95,2357145624199.433
squared_error,elasticnet,3e-05,0.5,optimal,0.001,0.25,8000,0.01,False,-7.531452662742764e+26,-6.239747453746563e+26,4070389236687.95,2357145624199.433
squared_error,elasticnet,0.0001,0.5,optimal,0.001,0.25,4000,0.01,True,-3.395963493183167e+25,-6.433438002358039e+26,4133081745978.4053,527417477625.9731
squared_error,elasticnet,0.0001,0.5,optimal,0.001,0.25,8000,0.01,True,-3.395963493183167e+25,-6.433438002358039e+26,4133081745978.4053,527417477625.9731
squared_error,elasticnet,3e-05,0.2,optimal,0.001,0.25,4000,0.01,False,-2.8257284147270512e+26,-7.25244303821397e+26,4388282704961.4766,2201113917382.745
squared_error,elasticnet,3e-05,0.2,optimal,0.001,0.25,8000,0.01,False,-2.8257284147270512e+26,-7.25244303821397e+26,4388282704961.4766,2201113917382.745
squared_error,l2,3e-05,0.2,optimal,0.001,0.25,4000,0.01,False,-7.823022926183223e+26,-8.191606626330796e+26,4663768441081.904,2547509226572.1875
squared_error,l2,3e-05,0.2,optimal,0.001,0.25,8000,0.01,False,-7.823022926183223e+26,-8.191606626330796e+26,4663768441081.904,2547509226572.1875
squared_error,elasticnet,3e-05,0.5,optimal,0.001,0.25,4000,0.01,True,-5.841761713803188e+25,-9.803700493237219e+26,5102082213707.281,715106828489.2263
squared_error,elasticnet,3e-05,0.5,optimal,0.001,0.25,8000,0.01,True,-5.841761713803188e+25,-9.803700493237219e+26,5102082213707.281,715106828489.2263
squared_error,elasticnet,0.0001,0.8,optimal,0.001,0.25,4000,0.01,False,-1.1303014746258584e+26,-1.508778971785028e+27,6329439401705.679,1177748781252.402
